P_ID,P_Name,P_Salary,P_Proj,P_ID,P_Name,P_Salary,P_Proj,C_ID,C_Name,C_Salary,C_Proj,1B_ID,1B_Name,1B_Salary,1B_Proj,2B_ID,2B_Name,2B_Salary,2B_Proj,3B_ID,3B_Name,3B_Salary,3B_Proj,SS_ID,SS_Name,SS_Salary,SS_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,OF_ID,OF_Name,OF_Salary,OF_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42643654,Chad Patrick,7700,12.97,42643649,Shohei Ohtani,9500,20.92,42643710,Hunter Goodman,4300,7.72,42643676,Nick Kurtz,5200,10.22,42643814,Edouard Julien,2900,6.48,42643681,Junior Caminero,5100,9.33,42643869,Taylor Walls,2400,6.32,42643721,Chandler Simpson,4100,8.38,42643692,Tyler Soderstrom,4700,8.49,42643756,Lawrence Butler,3600,7.88,98.71,49500,11.3,1.1255e+1
42643657,Luis Gil,7200,11.94,42643652,Bryce Elder,8300,14.98,42643717,Will Smith,4200,8.25,42643684,Freddie Freeman,5000,8.25,42643847,Hyeseong Kim,2600,4.67,42643709,Max Muncy,4300,7.67,42643683,Corey Seager,5000,9.72,42643719,Evan Carter,4200,8.53,42643726,Wyatt Langford,4000,8.63,42643694,Andy Pages,4700,7.14,89.78,49500,7.3,7.3040e+0
42643661,Sean Burke,6500,13.61,42643658,Spencer Arrighetti,7000,17.02,42643679,William Contreras,5200,6.66,42643718,Jake Bauers,4200,5.98,42643668,Brice Turang,5600,6.90,42643750,Austin Riley,3700,8.92,42643678,Zach Neto,5200,9.22,42643802,Mike Yastrzemski,3000,7.08,42643672,Ronald Acuna Jr.,5400,10.91,42643738,Sal Frelick,3900,6.21,92.51,49700,11.1,1.1087e+1
42643652,Bryce Elder,8300,14.98,42643650,Clay Holmes,8700,10.19,42643710,Hunter Goodman,4300,7.72,42643759,Troy Johnston,3500,6.82,42643814,Edouard Julien,2900,6.48,42643714,Isaac Paredes,4200,7.68,42643678,Zach Neto,5200,9.22,42643745,Trent Grisham,3800,9.82,42643670,Mike Trout,5500,9.51,42643772,Mickey Moniak,3400,8.20,90.62,49800,9.5,9.5120e+0
42643648,Dylan Cease,9700,21.75,42643651,Emerson Hancock,8500,11.27,42643807,Logan O'Hoppe,3000,7.00,42643739,Josh Naylor,3900,7.62,42643830,Oswald Peraza,2800,6.66,42643681,Junior Caminero,5100,9.33,42643678,Zach Neto,5200,9.22,42643793,Josh Lowe,3200,6.84,42643716,Jo Adell,4200,8.68,42643726,Wyatt Langford,4000,8.63,97.00,49600,11.8,1.1759e+1
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643795,Dalton Rushing,3100,6.49,42643722,Jonathan Aranda,4100,8.02,42643809,Alex Freeland,3000,5.01,42643709,Max Muncy,4300,7.67,42643869,Taylor Walls,2400,6.32,42643821,Cedric Mullins,2800,7.78,42643666,Kyle Tucker,6000,9.07,42643694,Andy Pages,4700,7.14,100.17,49600,11.6,1.1567e+1
42643654,Chad Patrick,7700,12.97,42643648,Dylan Cease,9700,21.75,42643682,Cal Raleigh,5000,9.05,42643739,Josh Naylor,3900,7.62,42643688,Xavier Edwards,4800,7.53,42643836,Graham Pauley,2700,6.08,42643869,Taylor Walls,2400,6.32,42643672,Ronald Acuna Jr.,5400,10.91,42643702,Jakob Marsee,4500,8.73,42643762,Luke Raley,3500,7.15,98.11,49600,9.3,9.2660e+0
42643658,Spencer Arrighetti,7000,17.02,42643649,Shohei Ohtani,9500,20.92,42643689,Drake Baldwin,4800,8.17,42643685,Yandy Diaz,4900,8.45,42643797,Josh Smith,3100,6.39,42643681,Junior Caminero,5100,9.33,42643683,Corey Seager,5000,9.72,42643821,Cedric Mullins,2800,7.78,42643800,Jake Fraley,3100,6.35,42643719,Evan Carter,4200,8.53,102.66,49500,15.9,1.5918e+1
42643657,Luis Gil,7200,11.94,42643656,J.T. Ginn,7300,12.84,42643737,Yainer Diaz,3900,6.78,42643669,Ben Rice,5500,10.16,42643736,Jazz Chisholm Jr.,3900,9.32,42643735,Max Muncy,3900,7.38,42643748,Jacob Wilson,3700,6.13,42643664,Aaron Judge,6500,12.41,42643729,Cam Smith,4000,7.16,42643756,Lawrence Butler,3600,7.88,92.00,49500,12.3,1.2302e+1
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643710,Hunter Goodman,4300,7.72,42643810,TJ Rumfield,3000,6.32,42643791,Willi Castro,3200,6.80,42643817,Josh Jung,2900,6.35,42643740,Ezequiel Tovar,3900,6.53,42643664,Aaron Judge,6500,12.41,42643835,Jordan Beck,2700,5.92,42643726,Wyatt Langford,4000,8.63,103.35,49700,13.5,1.3549e+1
42643658,Spencer Arrighetti,7000,17.02,42643649,Shohei Ohtani,9500,20.92,42643667,Shea Langeliers,5700,9.64,42643676,Nick Kurtz,5200,10.22,42643765,Jeff McNeil,3500,6.83,42643766,Miguel Vargas,3500,8.12,42643727,Colson Montgomery,4000,7.69,42643762,Luke Raley,3500,7.15,42643781,Carlos Cortes,3300,6.17,42643692,Tyler Soderstrom,4700,8.49,102.25,49900,14.4,1.4378e+1
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643689,Drake Baldwin,4800,8.17,42643708,Munetaka Murakami,4300,9.39,42643797,Josh Smith,3100,6.39,42643727,Colson Montgomery,4000,7.69,42643748,Jacob Wilson,3700,6.13,42643672,Ronald Acuna Jr.,5400,10.91,42643842,Andrew Benintendi,2600,7.37,42643870,Tristan Peters,2400,5.81,104.53,49500,15.1,1.5060e+1
42643648,Dylan Cease,9700,21.75,42643658,Spencer Arrighetti,7000,17.02,42643717,Will Smith,4200,8.25,42643676,Nick Kurtz,5200,10.22,42643830,Oswald Peraza,2800,6.66,42643770,Yoan Moncada,3400,7.09,42643678,Zach Neto,5200,9.22,42643716,Jo Adell,4200,8.68,42643793,Josh Lowe,3200,6.84,42643690,Teoscar Hernandez,4800,7.39,103.12,49700,14.7,1.4692e+1
42643657,Luis Gil,7200,11.94,42643658,Spencer Arrighetti,7000,17.02,42643768,Gary Sanchez,3500,5.96,42643669,Ben Rice,5500,10.16,42643688,Xavier Edwards,4800,7.53,42643691,Manny Machado,4700,7.41,42643683,Corey Seager,5000,9.72,42643698,Jackson Merrill,4500,9.22,42643711,Ramon Laureano,4200,7.78,42643806,Joc Pederson,3000,6.26,93.00,49400,10.9,1.0939e+1
42643652,Bryce Elder,8300,14.98,42643650,Clay Holmes,8700,10.19,42643689,Drake Baldwin,4800,8.17,42643704,Matt Olson,4500,8.46,42643742,Ozzie Albies,3800,7.20,42643750,Austin Riley,3700,8.92,42643869,Taylor Walls,2400,6.32,42643712,Giancarlo Stanton,4200,8.56,42643672,Ronald Acuna Jr.,5400,10.91,42643721,Chandler Simpson,4100,8.38,92.09,49900,11.5,1.1503e+1
42643657,Luis Gil,7200,11.94,42643648,Dylan Cease,9700,21.75,42643682,Cal Raleigh,5000,9.05,42643693,Christian Walker,4700,8.00,42643798,Cole Young,3100,6.25,42643725,Brendan Donovan,4000,7.95,42643876,Leo Rivas,2300,5.67,42643665,Yordan Alvarez,6200,10.54,42643801,Nick Castellanos,3000,6.11,42643699,Julio Rodriguez,4500,8.84,96.10,49700,8.7,8.6650e+0
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643667,Shea Langeliers,5700,9.64,42643739,Josh Naylor,3900,7.62,42643803,Ernie Clement,3000,5.88,42643707,Kazuma Okamoto,4400,7.08,42643799,Andres Gimenez,3100,6.42,42643767,Jesus Sanchez,3500,7.66,42643843,Nathan Lukes,2600,6.21,42643713,Randy Arozarena,4200,7.82,101.00,49600,11.5,1.1488e+1
42643661,Sean Burke,6500,13.61,42643656,J.T. Ginn,7300,12.84,42643807,Logan O'Hoppe,3000,7.00,42643693,Christian Walker,4700,8.00,42643830,Oswald Peraza,2800,6.66,42643714,Isaac Paredes,4200,7.68,42643678,Zach Neto,5200,9.22,42643670,Mike Trout,5500,9.51,42643716,Jo Adell,4200,8.68,42643665,Yordan Alvarez,6200,10.54,93.74,49600,11.6,1.1559e+1
42643658,Spencer Arrighetti,7000,17.02,42643649,Shohei Ohtani,9500,20.92,42643695,Liam Hicks,4600,6.80,42643893,Deyvison De Los Santos,2100,5.87,42643688,Xavier Edwards,4800,7.53,42643750,Austin Riley,3700,8.92,42643683,Corey Seager,5000,9.72,42643784,Mauricio Dubon,3300,5.85,42643702,Jakob Marsee,4500,8.73,42643687,Brandon Nimmo,4900,8.90,100.26,49400,15.2,1.5157e+1
42643648,Dylan Cease,9700,21.75,42643663,Jose Quintana,6000,6.48,42643667,Shea Langeliers,5700,9.64,42643684,Freddie Freeman,5000,8.25,42643809,Alex Freeland,3000,5.01,42643685,Yandy Diaz,4900,8.45,42643748,Jacob Wilson,3700,6.13,42643800,Jake Fraley,3100,6.35,42643821,Cedric Mullins,2800,7.78,42643666,Kyle Tucker,6000,9.07,88.91,49900,7.8,7.7860e+0
42643661,Sean Burke,6500,13.61,42643649,Shohei Ohtani,9500,20.92,42643710,Hunter Goodman,4300,7.72,42643693,Christian Walker,4700,8.00,42643791,Willi Castro,3200,6.80,42643700,Carlos Correa,4500,7.82,42643740,Ezequiel Tovar,3900,6.53,42643772,Mickey Moniak,3400,8.20,42643759,Troy Johnston,3500,6.82,42643665,Yordan Alvarez,6200,10.54,96.96,49700,11.0,1.0995e+1
42643648,Dylan Cease,9700,21.75,42643660,Kumar Rocker,6700,9.45,42643695,Liam Hicks,4600,6.80,42643813,Connor Norby,2900,7.35,42643688,Xavier Edwards,4800,7.53,42643681,Junior Caminero,5100,9.33,42643705,Otto Lopez,4400,8.37,42643702,Jakob Marsee,4500,8.73,42643800,Jake Fraley,3100,6.35,42643721,Chandler Simpson,4100,8.38,94.04,49900,7.7,7.7210e+0
42643648,Dylan Cease,9700,21.75,42643661,Sean Burke,6500,13.61,42643889,Brandon Valenzuela,2100,4.53,42643676,Nick Kurtz,5200,10.22,42643736,Jazz Chisholm Jr.,3900,9.32,42643707,Kazuma Okamoto,4400,7.08,42643799,Andres Gimenez,3100,6.42,42643664,Aaron Judge,6500,12.41,42643703,Cody Bellinger,4500,8.89,42643730,Daulton Varsho,4000,8.23,102.46,49900,13.1,1.3093e+1
42643652,Bryce Elder,8300,14.98,42643649,Shohei Ohtani,9500,20.92,42643682,Cal Raleigh,5000,9.05,42643739,Josh Naylor,3900,7.62,42643798,Cole Young,3100,6.25,42643725,Brendan Donovan,4000,7.95,42643727,Colson Montgomery,4000,7.69,42643842,Andrew Benintendi,2600,7.37,42643665,Yordan Alvarez,6200,10.54,42643780,Dominic Canzone,3300,6.40,98.77,49900,10.5,1.0527e+1
42643651,Emerson Hancock,8500,11.27,42643649,Shohei Ohtani,9500,20.92,42643807,Logan O'Hoppe,3000,7.00,42643722,Jonathan Aranda,4100,8.02,42643830,Oswald Peraza,2800,6.66,42643770,Yoan Moncada,3400,7.09,42643678,Zach Neto,5200,9.22,42643670,Mike Trout,5500,9.51,42643721,Chandler Simpson,4100,8.38,42643759,Troy Johnston,3500,6.82,94.89,49600,12.5,1.2472e+1
42643652,Bryce Elder,8300,14.98,42643648,Dylan Cease,9700,21.75,42643832,Austin Wells,2800,7.62,42643669,Ben Rice,5500,10.16,42643736,Jazz Chisholm Jr.,3900,9.32,42643876,Leo Rivas,2300,5.67,42643825,Jose Caballero,2800,7.49,42643664,Aaron Judge,6500,12.41,42643762,Luke Raley,3500,7.15,42643699,Julio Rodriguez,4500,8.84,105.39,49800,15.8,1.5816e+1
42643648,Dylan Cease,9700,21.75,42643653,Randy Vasquez,8000,10.09,42643717,Will Smith,4200,8.25,42643684,Freddie Freeman,5000,8.25,42643847,Hyeseong Kim,2600,4.67,42643709,Max Muncy,4300,7.67,42643678,Zach Neto,5200,9.22,42643844,Jake McCarthy,2600,6.18,42643772,Mickey Moniak,3400,8.20,42643694,Andy Pages,4700,7.14,91.42,49700,8.6,8.5720e+0
42643652,Bryce Elder,8300,14.98,42643658,Spencer Arrighetti,7000,17.02,42643787,Danny Jansen,3200,6.70,42643706,Jake Burger,4400,7.78,42643797,Josh Smith,3100,6.39,42643700,Carlos Correa,4500,7.82,42643683,Corey Seager,5000,9.72,42643729,Cam Smith,4000,7.16,42643665,Yordan Alvarez,6200,10.54,42643719,Evan Carter,4200,8.53,96.64,49900,12.6,1.2625e+1
42643648,Dylan Cease,9700,21.75,42643650,Clay Holmes,8700,10.19,42643807,Logan O'Hoppe,3000,7.00,42643755,Nolan Schanuel,3600,7.06,42643803,Ernie Clement,3000,5.88,42643707,Kazuma Okamoto,4400,7.08,42643678,Zach Neto,5200,9.22,42643767,Jesus Sanchez,3500,7.66,42643698,Jackson Merrill,4500,9.22,42643711,Ramon Laureano,4200,7.78,92.84,49800,8.2,8.2360e+0
42643660,Kumar Rocker,6700,9.45,42643649,Shohei Ohtani,9500,20.92,42643682,Cal Raleigh,5000,9.05,42643739,Josh Naylor,3900,7.62,42643773,Jake Cronenworth,3400,6.49,42643681,Junior Caminero,5100,9.33,42643723,Xander Bogaerts,4100,7.41,42643821,Cedric Mullins,2800,7.78,42643699,Julio Rodriguez,4500,8.84,42643713,Randy Arozarena,4200,7.82,94.71,49200,9.2,9.2400e+0
42643648,Dylan Cease,9700,21.75,42643660,Kumar Rocker,6700,9.45,42643724,Francisco Alvarez,4100,5.73,42643755,Nolan Schanuel,3600,7.06,42643815,Adam Frazier,2900,5.20,42643830,Oswald Peraza,2800,6.66,42643697,Francisco Lindor,4600,7.31,42643670,Mike Trout,5500,9.51,42643759,Troy Johnston,3500,6.82,42643666,Kyle Tucker,6000,9.07,88.56,49400,8.2,8.2290e+0
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643902,Reese McGuire,2000,5.52,42643708,Munetaka Murakami,4300,9.39,42643761,Richie Palacios,3500,5.04,42643685,Yandy Diaz,4900,8.45,42643854,Luisangel Acuna,2500,6.06,42643842,Andrew Benintendi,2600,7.37,42643665,Yordan Alvarez,6200,10.54,42643690,Teoscar Hernandez,4800,7.39,102.43,50000,12.2,1.2237e+1
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643737,Yainer Diaz,3900,6.78,42643867,Ty France,2400,5.72,42643814,Edouard Julien,2900,6.48,42643714,Isaac Paredes,4200,7.68,42643700,Carlos Correa,4500,7.82,42643757,Brice Matthews,3600,5.09,42643665,Yordan Alvarez,6200,10.54,42643801,Nick Castellanos,3000,6.11,98.89,49900,15.1,1.5085e+1
42643652,Bryce Elder,8300,14.98,42643648,Dylan Cease,9700,21.75,42643787,Danny Jansen,3200,6.70,42643733,Brett Baty,4000,5.95,42643797,Josh Smith,3100,6.39,42643817,Josh Jung,2900,6.35,42643683,Corey Seager,5000,9.72,42643703,Cody Bellinger,4500,8.89,42643712,Giancarlo Stanton,4200,8.56,42643687,Brandon Nimmo,4900,8.90,98.19,49800,12.1,1.2084e+1
42643648,Dylan Cease,9700,21.75,42643658,Spencer Arrighetti,7000,17.02,42643724,Francisco Alvarez,4100,5.73,42643739,Josh Naylor,3900,7.62,42643809,Alex Freeland,3000,5.01,42643725,Brendan Donovan,4000,7.95,42643825,Jose Caballero,2800,7.49,42643694,Andy Pages,4700,7.14,42643690,Teoscar Hernandez,4800,7.39,42643666,Kyle Tucker,6000,9.07,96.17,50000,11.1,1.1126e+1
42643652,Bryce Elder,8300,14.98,42643649,Shohei Ohtani,9500,20.92,42643717,Will Smith,4200,8.25,42643747,Gavin Sheets,3700,7.04,42643847,Hyeseong Kim,2600,4.67,42643691,Manny Machado,4700,7.41,42643683,Corey Seager,5000,9.72,42643713,Randy Arozarena,4200,7.82,42643780,Dominic Canzone,3300,6.40,42643711,Ramon Laureano,4200,7.78,94.99,49700,9.9,9.8890e+0
42643662,Chris Paddack,6200,8.30,42643648,Dylan Cease,9700,21.75,42643832,Austin Wells,2800,7.62,42643669,Ben Rice,5500,10.16,42643786,Marcus Semien,3300,5.77,42643720,Bo Bichette,4100,6.22,42643697,Francisco Lindor,4600,7.31,42643664,Aaron Judge,6500,12.41,42643745,Trent Grisham,3800,9.82,42643796,Carson Benge,3100,5.67,95.03,49600,12.7,1.2745e+1
42643648,Dylan Cease,9700,21.75,42643656,J.T. Ginn,7300,12.84,42643667,Shea Langeliers,5700,9.64,42643813,Connor Norby,2900,7.35,42643688,Xavier Edwards,4800,7.53,42643836,Graham Pauley,2700,6.08,42643678,Zach Neto,5200,9.22,42643749,Owen Caissie,3700,6.86,42643702,Jakob Marsee,4500,8.73,42643802,Mike Yastrzemski,3000,7.08,97.08,49500,8.9,8.9190e+0
42643661,Sean Burke,6500,13.61,42643649,Shohei Ohtani,9500,20.92,42643737,Yainer Diaz,3900,6.78,42643755,Nolan Schanuel,3600,7.06,42643765,Jeff McNeil,3500,6.83,42643691,Manny Machado,4700,7.41,42643678,Zach Neto,5200,9.22,42643716,Jo Adell,4200,8.68,42643793,Josh Lowe,3200,6.84,42643670,Mike Trout,5500,9.51,96.86,49800,13.4,1.3438e+1
42643648,Dylan Cease,9700,21.75,42643650,Clay Holmes,8700,10.19,42643787,Danny Jansen,3200,6.70,42643708,Munetaka Murakami,4300,9.39,42643797,Josh Smith,3100,6.39,42643817,Josh Jung,2900,6.35,42643854,Luisangel Acuna,2500,6.06,42643665,Yordan Alvarez,6200,10.54,42643726,Wyatt Langford,4000,8.63,42643687,Brandon Nimmo,4900,8.90,94.90,49500,9.6,9.5750e+0
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643717,Will Smith,4200,8.25,42643776,Dominic Smith,3300,6.34,42643809,Alex Freeland,3000,5.01,42643709,Max Muncy,4300,7.67,42643784,Mauricio Dubon,3300,5.85,42643794,Michael Harris II,3200,7.20,42643672,Ronald Acuna Jr.,5400,10.91,42643759,Troy Johnston,3500,6.82,100.72,49400,13.8,1.3767e+1
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643832,Austin Wells,2800,7.62,42643813,Connor Norby,2900,7.35,42643688,Xavier Edwards,4800,7.53,42643770,Yoan Moncada,3400,7.09,42643705,Otto Lopez,4400,8.37,42643702,Jakob Marsee,4500,8.73,42643805,Heriberto Hernandez,3000,6.83,42643698,Jackson Merrill,4500,9.22,105.41,49500,13.0,1.2968e+1
42643648,Dylan Cease,9700,21.75,42643658,Spencer Arrighetti,7000,17.02,42643832,Austin Wells,2800,7.62,42643693,Christian Walker,4700,8.00,42643714,Isaac Paredes,4200,7.68,42643720,Bo Bichette,4100,6.22,42643697,Francisco Lindor,4600,7.31,42643665,Yordan Alvarez,6200,10.54,42643957,MJ Melendez,2000,5.06,42643733,Brett Baty,4000,5.95,97.15,49300,13.1,1.3056e+1
42643652,Bryce Elder,8300,14.98,42643648,Dylan Cease,9700,21.75,42643682,Cal Raleigh,5000,9.05,42643722,Jonathan Aranda,4100,8.02,42643798,Cole Young,3100,6.25,42643681,Junior Caminero,5100,9.33,42643876,Leo Rivas,2300,5.67,42643721,Chandler Simpson,4100,8.38,42643699,Julio Rodriguez,4500,8.84,42643780,Dominic Canzone,3300,6.40,98.67,49500,8.5,8.4790e+0
42643662,Chris Paddack,6200,8.30,42643654,Chad Patrick,7700,12.97,42643679,William Contreras,5200,6.66,42643755,Nolan Schanuel,3600,7.06,42643668,Brice Turang,5600,6.90,42643830,Oswald Peraza,2800,6.66,42643678,Zach Neto,5200,9.22,42643670,Mike Trout,5500,9.51,42643716,Jo Adell,4200,8.68,42643738,Sal Frelick,3900,6.21,82.17,49900,7.3,7.3340e+0
42643658,Spencer Arrighetti,7000,17.02,42643649,Shohei Ohtani,9500,20.92,42643832,Austin Wells,2800,7.62,42643685,Yandy Diaz,4900,8.45,42643761,Richie Palacios,3500,5.04,42643727,Colson Montgomery,4000,7.69,42643723,Xander Bogaerts,4100,7.41,42643664,Aaron Judge,6500,12.41,42643821,Cedric Mullins,2800,7.78,42643721,Chandler Simpson,4100,8.38,102.72,49200,16.1,1.6138e+1
42643652,Bryce Elder,8300,14.98,42643649,Shohei Ohtani,9500,20.92,42643682,Cal Raleigh,5000,9.05,42643706,Jake Burger,4400,7.78,42643791,Willi Castro,3200,6.80,42643725,Brendan Donovan,4000,7.95,42643876,Leo Rivas,2300,5.67,42643703,Cody Bellinger,4500,8.89,42643699,Julio Rodriguez,4500,8.84,42643713,Randy Arozarena,4200,7.82,98.70,49900,10.8,1.0766e+1
42643648,Dylan Cease,9700,21.75,42643656,J.T. Ginn,7300,12.84,42643667,Shea Langeliers,5700,9.64,42643733,Brett Baty,4000,5.95,42643830,Oswald Peraza,2800,6.66,42643770,Yoan Moncada,3400,7.09,42643697,Francisco Lindor,4600,7.31,42643716,Jo Adell,4200,8.68,42643793,Josh Lowe,3200,6.84,42643680,Luis Robert Jr.,5100,6.93,93.69,50000,9.3,9.2760e+0
42643648,Dylan Cease,9700,21.75,42643649,Shohei Ohtani,9500,20.92,42643851,Freddy Fermin,2600,4.71,42643747,Gavin Sheets,3700,7.04,42643742,Ozzie Albies,3800,7.20,42643681,Junior Caminero,5100,9.33,42643723,Xander Bogaerts,4100,7.41,42643854,Luisangel Acuna,2500,6.06,42643698,Jackson Merrill,4500,9.22,42643711,Ramon Laureano,4200,7.78,101.42,49700,12.2,1.2153e+1
42643661,Sean Burke,6500,13.61,42643649,Shohei Ohtani,9500,20.92,42643807,Logan O'Hoppe,3000,7.00,42643893,Deyvison De Los Santos,2100,5.87,42643688,Xavier Edwards,4800,7.53,42643836,Graham Pauley,2700,6.08,42643705,Otto Lopez,4400,8.37,42643702,Jakob Marsee,4500,8.73,42643665,Yordan Alvarez,6200,10.54,42643666,Kyle Tucker,6000,9.07,97.72,49700,10.3,1.0316e+1
42643652,Bryce Elder,8300,14.98,42643648,Dylan Cease,9700,21.75,42643682,Cal Raleigh,5000,9.05,42643671,Vladimir Guerrero Jr.,5400,8.79,42643714,Isaac Paredes,4200,7.68,42643725,Brendan Donovan,4000,7.95,42643876,Leo Rivas,2300,5.67,42643843,Nathan Lukes,2600,6.21,42643730,Daulton Varsho,4000,8.23,42643699,Julio Rodriguez,4500,8.84,99.15,50000,9.0,9.0040e+0
42643648,Dylan Cease,9700,21.75,42643656,J.T. Ginn,7300,12.84,42643851,Freddy Fermin,2600,4.71,42643685,Yandy Diaz,4900,8.45,42643736,Jazz Chisholm Jr.,3900,9.32,42643681,Junior Caminero,5100,9.33,42643723,Xander Bogaerts,4100,7.41,42643772,Mickey Moniak,3400,8.20,42643711,Ramon Laureano,4200,7.78,42643698,Jackson Merrill,4500,9.22,99.01,49700,9.7,9.7260e+0
